Efecto: Este hechizo transforma en piedra a un ser físico, confinándolo en esa forma durante años si es preciso. Mientras se encuentre petrificado, no podrá moverse ni ser consciente de lo que ocurre a su alrededor. Cuando el conjuro desaparezca, el individuo vuelve a su forma original, con la misma edad y apariencia que tenia en el momento en el que fue petrificado. Si la “estatua” sufre deterioros o se rompe, el sujeto puede recibir daños o incluso morir. Para resistirse a este efecto, es necesario superar una RM contra lo que determine el grado del conjuro. Un sujeto afectado por un conjuro de petrificación tiene derecho a repetir la tirada, al finalizar el primer día en el;;;;;;;
que fue afectado y, posteriormente, una vez a la semana.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;140;200;260;320;;;
Int. R.;7;10;13;16;;;
Base: RM 120.;;;;;;;
Intermedio: RM 150.;;;;;;;
Avanzado: RM 180.;;;;;;;
Arcano: RM 220.;;;;;;;
Mantenimiento: 10 / 10 / 15 / 20 /Diario;;;;;;;
Grieta;;;;;;;
Nivel: 62;;/Acción: Activa;/Tipo: Efecto;;;;
Efecto: El brujo es capaz de abrir grietas de gran tamaño en el suelo, capaces de engullir por igual tanto construcciones como personas. Si un individuo se encuentra en la zona en la que se abre la grieta, debe superar un control de Agilidad para evitar caer al interior y sufrir una caída de entre 20 y 50 metros. Las construcciones con una barrera de daño muy elevada no son afectadas por este conjuro, dado que su edificación es demasiado compacta para ser deteriorada por la fisura. La grieta tendrá una longitud y anchura máximas;;;;;;;
determinadas por el grado del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;150;200;250;300;;;
Int. R.;8;10;12;14;;;
Base: 10 metros de longitud y 3 de anchura / Construcciones con barrera de daño 40.;;;;;;;
Intermedio: 25 metros de longitud / 8 de anchura / Construcciones con barrera de daño 60.;;;;;;;
Avanzado: 36 metros de longitud / 12 de anchura / Construcciones con barrera de daño 80.;;;;;;;
Arcano: 48 metros de longitud / 15 de anchura / Construcciones con barrera de daño 100.;;;;;;;
Mantenimiento: No;;;;;;;
83.165.181.63;;;;;;;
Libre Acceso Nivel: 1-70;;;;;;;
Invertir la Gravedad;;;;;;;
Nivel: 66 /Acción: Activa /Tipo: Automático;;;;;;;
Efecto: Altera completamente las fuerzas gravitacionales de una zona del planeta, invirtiendo su potencia; en cierta manera, le da la vuelta al mundo por completo. Todo lo que se encuentre en el interior de un área, comenzará de inmediato a “caer” hacia el cielo hasta la distancia máxima que determine el conjuro. El lanzador puede fijar un límite a la caída inferior del máximo (por ejemplo, afectar sólo lo que se encuentre en el interior de una construcción), o por el contrario, arrojarlo todo hasta su máxima altura. Naturalmente, las cosas que se encuentren pegadas al suelo no caerán, del mismo modo que un sujeto puede quedarse “colgando” si encuentra algo donde agarrarse. Un individuo puede evitar este efecto superando una RM. El hechizo;;;;;;
permanece estático en el lugar donde fue lanzado.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;200;240;280;320;;;
Int. R.;10;12;14;16;;;
Base: 25 metros de radio / 50 de altura / 120 RM;;;;;;;
Intermedio: 50 metros de radio / 100 de altura / 140 RM;;;;;;;
Avanzado: 100 metros de radio / 200 de altura / 160 RM;;;;;;;
Arcano: 150 metros de radio / 300 de altura / 180 RM;;;;;;;
Mantenimiento: 40 / 50 / 60 / 65 /Diario;;;;;;;
Libre Acceso Nivel: 1-70 Creación Mineral;;;;;;;
Nivel: 70 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: El hechicero puede utilizar este conjuro para crear cualquier cosa que desee, siempre y cuando esté compuesta por minerales o metales. El objeto creado debe de aparecer ubicado lógicamente según su naturaleza. Es decir, no se puede crear una pequeña montaña en mitad del aire.;;;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;;;
Zeon;120;180;240;300;;;
Int. R.;8;10;12;15;;;
Base: Presencia máxima 40.;;;;;;;
Intermedio: Presencia máxima 70.;;;;;;;
Avanzado: Presencia máxima 100.;;;;;;;
Arcano: Presencia máxima 140.;;;;;;;
Mantenimiento: 15 / 20 / 25 / 30 /Diario;;;;;;;
Erudición del Terreno;;;;;;;
Nivel: 72;/Acción: Activa;/Tipo: Efecto;;;;;
Efecto: El lanzador obtiene un conocimiento absoluto de todo lo que se halla a su alrededor en contacto con el suelo. En realidad este conjuro no es un hechizo de localización, sino que permite al brujo unir su conciencia con la propia tierra, y sentir todo lo que esté en contacto con ella como si se encontrara presente. Tanto seres vivos como construcciones, son localizados de inmediato (siempre y cuando no se trate de seres inmateriales o voladores). Este conjuro no permite ver a través de lugares sellados por energía.;;;;;;;
Grado;Base;IntermedioAvanzado;Arcano;;;;
Zeon;120;270;360;450;;;
Int. R.;7;10;12;15;;;
Base: 500 metros de radio.;;;;;;;
Intermedio: 3 kilómetros de radio.;;;;;;;
Avanzado: 10 kilómetros de radio.;;;;;;;
Arcano: 15 kilómetros de radio.;;;;;;;
Mantenimiento: No;;;;;;;
Libre Acceso Nivel: 1-80 Terremoto;;;;;;;
Nivel: 76 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Provoca una sacudida a gran escala capaz de devastar cuanto rodee al lanzador. Cualquier construcción con una barrera de daño inferior a 40 quedará destruida de inmediato, mientras que el resto sufrirá 5 puntos de daño en el primer asalto, que se irán doblando cada turno posterior. Así pues, recibirá 5 puntos de daño en el primero, 10 en el segundo, 20 en el tercero… Las construcciones con una barrera de daño superior a 150 no son afectadas por el terremoto. Naturalmente, cualquier individuo dentro de la zona del conjuro sufrirá sus efectos, dependiendo siempre del entorno en el que se encuentre.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;150;200;300;400;;;
Int. R.;8;10;12;14;;;
Base: 500 metros de radio.;;;;;;;
Intermedio: 3 kilómetros de radio.;;;;;;;
Avanzado: 10 kilómetros de radio.;;;;;;;
Arcano: 15 kilómetros de radio.;;;;;;;
Mantenimiento: 15 / 20 / 25 / 30;;;;;;;
Libre Acceso Nivel: 1-80;;;;;;;
Destrucción Gravitacional;;;;;;;
Nivel: 80;;/Acción: Activa;/Tipo: Automático;;;;
Efecto: El control de la gravedad que otorga este hechizo permite al brujo crear una cúpula de alta presión, capaz de reventar completamente cualquier cosa física que se encuentre en su interior. Si un individuo está dentro de ella, deberá superar una RF contra 180 cada asalto, o sufrir un daño equivalente a la mitad de su nivel de fracaso. No obstante, cada punto de TA contra ataques Contundentes otorga un bono de +5 a la tirada de RF.;;;;;;;
La cúpula permanece estática en el lugar donde es lanzada, aunque la presión impide a cualquiera que se encuentre en su interior salir, si no es capaz de superar un control de Fuerza 16. La potencia gravitacional es tan fuerte que incluso los seres inmateriales son parcialmente afectados por ella, aunque podrán aplicar un bono de +40 a sus controles de Resistencia y +6 a los de Fuerza. Tiene un radio de 20 metros, dentro del cual no es posible seleccionar blancos, y sólo el lanzador será inmune a sus efectos. La condición para ser afectado por el conjuro es encontrarse en el interior de;;;;;;;
la cúpula el turno siguiente al que es lanzada.;;;;;;;
Grado;Base Intermedio Avanzado;Arcano;;;;;
Zeon;180;250;320;400;;;
Int. R.;9;12;15;17;;;
Base: 20 metros de radio.;;;;;;;
Intermedio: 50 metros de radio.;;;;;;;
Avanzado: 100 metros de radio.;;;;;;;
Arcano: 150 metros de radio.;;;;;;;
Mantenimiento: 20 / 25 / 35 / 40;;;;;;;
Alta Magia;;;;;;;
Crear Golem;;;;;;;
Nivel: 82 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Crea un ser de piedra con apariencia de vida, bajo el control absoluto del hechicero. El ente será creado como un Ser Entre Mundos, usando los poderes y limitaciones de los elementales de Piedra de las reglas de creación de seres. La criatura tendrá PD y se le aplican los mismos límites;;;;;;;
descritos en el conjuro Crear Ser, de la vía de Creación.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;250;350;500;700;;;
Int. R.;10;12;14;16;;;
Base: Nivel 1.;;;;;;;
Intermedio: Nivel 3.;;;;;;;
Avanzado: Nivel 6.;;;;;;;
Arcano: Nivel 10.;;;;
Mantenimiento: 50 / 70 / 100 / 140 /Diario;;;;
Libre Acceso Nivel: 1-90;;;;;
Aumento de Gravedad;;;;;
Nivel: 86 /Acción: Activa /Tipo: Automático;;;;
Efecto: Incrementa la masa de la atmósfera de una zona determinada, aumentando con ello la fuerza de la gravedad y, por tanto, el peso de todo lo que se halle en su interior. A efectos de juego, aumenta el peso de todo lo que determine el hechicero dentro del área del conjuro. El área;;;;;;;
del sortilegio permanece estática en el lugar donde fue lanzado.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;200;240;280;320;;;
Int. R.;10;12;14;16;;;
Base: Dobla el peso / 100 metros de radio.;;;;;;;
Intermedio: Triplica el peso / 200 metros de radio.;;;;;;;
Avanzado: Quintuplica el peso / 300 metros de radio.;;;;;;;
Arcano: Deduplica el peso / 400 metros de radio.;;;;;;;
Mantenimiento: 20 / 25 / 30 / 35;/Diario;;;;;;
Libre Acceso Nivel: 1-90;;;;;;;
Meteoro;;;;;;;
Nivel: 90 /Acción: Activa /Tipo: Ataque;;;;;;;
Efecto: Este conjuro permite a su lanzador controlar la trayectoria de uno o varios meteoros y arrojarlos desde los cielos para provocar una devastación sin precedentes. A pesar de ser un conjuro de ataque, la llegada de cada asteroide requiere entre uno y diez asaltos tras su lanzamiento, los cuales se determinan lanzando un dado de diez por meteoro. Cada uno de ellos produce un daño base de 200 puntos en 10 metros de radio, atacando en la TA de Contundentes o Calor. No obstante, todo lo que se encuentre en una zona de 50 metros alrededor del impacto central, sufrirá también los efectos de la onda expansiva, que tiene un daño base de 60 puntos y produce adicionalmente un impacto de Fuerza 14. Naturalmente, este conjuro no produce efectos plenos si es lanzado en interiores o subterráneos, por lo que sus;;;;;;;
consecuencias pueden alterarse dependiendo del entorno.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;200;250;350;450;;;
Int. R.;10;13;15;17;;;
Base: 1 meteoro.;;;;;;;
Intermedio: 5 meteoros.;;;;;;;
Avanzado: 10 meteoros.;;;;;;;
Arcano: 15 meteoros.;;;;;;;
Mantenimiento: No;;;;;;;
Magia Divina;;;;;;;
Control de la Gravedad;;;;;;;
Nivel: 92 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Otorga la capacidad de controlar completamente todas las fuerzas gravitacionales de una zona del planeta. Dentro de ella, el lanzador tendrá un dominio absoluto de la gravedad, pudiendo anularla, incrementar hasta diez veces su valor o invertirla. Todo cuerpo físico que se encuentre en esta área,;;;;;;;
será automáticamente influido por sus efectos.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;350;500;650;800;;;
Int. R.;12;14;16;18;;;
Base: 100 kilómetros de radio.;;;;;;;
Intermedio: 750 kilómetros de radio.;;;;;;;
Avanzado: 1.500 kilómetros de radio.;;;;;;;
Arcano: 5.000 kilómetros de radio.;;;;;;;
Mantenimiento: 70 / 100 / 130 / 160 /Diario;;;;;;;
Libre Acceso Nivel: 1-100;;;;;;;
Uno con la Tierra;;;;;;;
Nivel: 96 /Acción: Activa /Tipo: Automático;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: El hechicero puede fusionar su esencia con el mundo, obteniendo un control absoluto de cualquier elemento mineral. Este control le permite alterar la apariencia del planeta dentro de su radio de acción, levantando montañas y cordilleras o haciéndolas desaparecer. Toda criatura basada en piedra que se encuentre dentro del área del sortilegio deberá superar una RM o será controlada de inmediato. Si la pasan, ya no necesitan volver a realizar el control. Los afectados tienen derecho a una nueva tirada únicamente si alteran su Resistencia base.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;30;80;100;120;;;
Int. R.;5;8;10;12;;;
Base: 100 kilómetros de radio / 140 RM.;;;;;;;
Intermedio: 1.000 kilómetros de radio / 180 RM.;;;;;;;
Avanzado: 10.000 kilómetros de radio / 200 RM.;;;;;;;
Arcano: Afecta cualquier elemento mineral existente / 240 RM.;;;;;;;
Mantenimiento: 30 / 45 / 60 / 100 /Diario;;;;;;;
Libre Acceso Nivel: 1-100;;;;;;;
Control Atómico;;;;;;;
Nivel: 100;/Acción: Activa;/Tipo: Automático;;;;;
Efecto: Este hechizo permite a su lanzador controlar completamente la materia atómica que se encuentre a su alrededor, pudiendo moldearla como si fuese arcilla en sus manos. Para él, todo lo que se mueve no es más que un conjunto de átomos que alterar y manejar a su antojo. De este modo, obtiene el dominio absoluto de toda materia, orgánica o inorgánica, que no supere una RF o RM y se encuentre cerca. No hay límite para lo que el brujo puede hacer con un cuerpo que tiene controlado, desde alterar su forma, masa y apariencia, hasta hacerlo desaparecer completamente desperdigando sus átomos. Este conjuro sólo afecta materia física, por lo que no tiene ningún;;;;;;;
efecto sobre cuerpos completamente inmateriales o almas.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;300;450;600;1.000;;;
Int. R.;10;12;15;18;;;
Base: RM o RF 140 / 100 metros de radio.;;;;;;;
Intermedio: RM o RF 160 / 250 metros de radio.;;;;;;;
Avanzado: RM o RF 200 / 500 metros de radio.;;;;;;;
Arcano: RM o RF 240 / 1 kilómetro de radio.;;;;;;;
Mantenimiento: 45 /80 / 120 / 160;;;;;;;
Spellbook:Esencia;;;;;;;
Afinidad Natural;;;;;;;
Nivel: 2;/Acción: Activa;/Tipo: Automático;;;;;
Efecto: Altera la esencia de un individuo, permitiéndole volverse afín a cualquier tipo de ser vivo y consiguiendo así que estos le reconozcan como un miembro de su especie. Como ejemplo, podría usarse este conjuro para adquirir afinidad hacia los lobos y, de ese modo, ser reconocido como un igual;;;;;;;
por estos. Sólo afecta a seres que se basen en instintos.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;450;800;1.200;1.600;;;
Int. R.;12;14;16;18;;;
Base: Afecta a animales naturales (caballos, conejos, lobos…).;;;;;;;
Intermedio: Afecta a toda clase de criatura natural.;;;;;;;
Avanzado: Afecta tanto a seres naturales como a criaturas entre mundo.;;;;;;;
Arcano: Cualquier clase de criatura, incluyendo seres sobrenaturales de alto poder existencial.;;;;;;;
Mantenimiento: 5 / 10 / 10 / 15 /Diario;;;;;;;
Libre Acceso Nivel: 1-10;;;;;;;
Detectar Esencia;;;;;;;
Nivel: 6 /Acción: Activa /Tipo: Automático;;;;;;;
Efecto: El hechicero percibe la esencia en la que está basado cualquier ser que se encuentre a su alrededor. El brujo no obtiene información real sobre las criaturas, pero puede reconocer sus ataduras elementales e identificar posteriormente seres con el mismo tipo de esencia o raza. Ten en cuenta que no es un conjuro de detección como tal, por lo que el mago deberá tener al menos constancia de que una entidad está cerca de él para poder sentir su esencia. Aun así, el hechizo sí le permite percibir a criaturas espirituales que sean invisibles al ojo humano.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;30;60;100;140;;;
Int. R.;5;8;10;12;;;
Base: RM 100 / 10 metros de radio.;;;;;;;
Intermedio: RM 140 / 25 metros de radio.;;;;;;;
Avanzado: RM 160 y 50 metros de radio.;;;;;;;
Arcano: RM 200 / 100 metros de radio.;;;;;;;
Mantenimiento: 5 / 10 / 10 / 15;;;;;;;
Libre Acceso Nivel: 1-10;;;;;;;
Comunicación por Esencia;;;;;;;
Nivel: 10;;/Acción: Activa;/Tipo: Automático;;;;
Efecto: El hechizo establece un enlace anímico entre el lanzador y un sujeto determinado, permitiendo a ambos comunicarse espiritualmente. La conversación se realizará mediante conceptos que ambos entenderán automáticamente, incluso si hablan idiomas diferentes o uno de ellos ni siquiera está capacitado para hablar. Es incluso posible comunicarse con plantas o;;;;;;;
animales que no tienen un idioma estructurado.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;30;70;100;150;;;
Int. R.;6;9;10;13;;;
Base: Permite comunicarte con animales y plantas.;;;;;;;
Intermedio: Permite comunicarte con cualquier clase de ser natural.;;;;;;;
Avanzado: Permite comunicarte con cualquier clase de ser natural o entre mundos.;;;;;;;
Arcano: Permite comunicarte con cualquier clase de entidad.;;;;;;;
Mantenimiento: 10 / 20 / 20 / 25 /Diario;;;;;;;
Conocimiento Natural;;;;;;;
Nivel: 12 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Permite analizar toda la información sobre un determinado tipo de ser natural, como animales o plantas. Un hechicero que usase este conjuro podría, por ejemplo, examinar una planta extraña y descubrir si es venenosa o si tiene algún tipo de propiedad especial.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;40;60;90;120;;;
Int. R.;6;9;10;13;;;
Base: Analiza las propiedades básicas de una planta o animal.;;;;;;;
Intermedio: Analiza todas las propiedades de una planta o animal.;;;;;;;
Avanzado: Analiza todas las propiedades de una raza natural.;;;;;;;
Arcano: Analiza todas las propiedades y poderes místicos o especiales de un ser natural.;;;;;;;
Mantenimiento: No;;;;;;;
Libre Acceso Nivel: 1-20;;;;;;;
Sanación;;;;;;;
Nivel: 16 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Otorga la capacidad de regenerar a un ritmo vertiginoso las heridas de un individuo, curando los puntos de vida perdidos. Este conjuro no permite recuperar miembros cercenados o daños similares, ni tampoco elimina los penalizadores causados por los críticos, pero sí detiene cualquier tipo de desangramiento. En el caso de que sea lanzado sobre un ser con acumulación;;;;;;;
de daño, sólo recupera la mitad del valor porcentual.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;100;120;150;;;
Int. R.;8;10;13;15;;;
Base: 20% de puntos de vida.;;;;;;;
Intermedio: 40% de puntos de vida.;;;;;;;
Avanzado: 60% de puntos de vida.;;;;;;;
Arcano: 80% de puntos de vida.;;;;;;;
Mantenimiento: No;;;;;;;
Libre Acceso Nivel: 1-20;;;;;;;
Barrera de Almas;;;;;;;
Nivel: 20;;/Acción: Activa;;/Tipo: Escudo;;;
Efecto: Crea una barrera espiritual que detiene cualquier ataque anímico que afecte a las Resistencias sobrenaturales. Es decir, permite usar el escudo para detener cualquier efecto que obligue al hechicero a lanzar una RM o RP, aunque es virtualmente inútil contra otros tipos de ataques o conjuros. Tampoco es capaz de detener ataques que producen daños con efectos añadidos, como por ejemplo, el sortilegio Lluvia de Destrucción. El escudo en sí no tiene puntos de vida, ya que no protege contra impactos que produzcan daño.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;40;60;90;120;;;
Int. R.;6;9;12;15;;;
Base: Hasta 140 de Resistencia.;;;;;;;
Intermedio: Hasta 160 de Resistencia.;;;;;;;
Avanzado: Hasta 200 de Resistencia.;;;;;;;
Arcano: Hasta 240 de Resistencia.;;;;;;;
Mantenimiento: 5 / 10 / 10 / 15 /Diario;;;;;;;
Compartir Sentidos;;;;;;;
Nivel: 22;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Conecta los sentidos del hechicero con los de otros individuos y viceversa, permitiéndoles ver y escuchar lo que los otros perciban. Si el brujo lo desea, es capaz de negar el acceso a sus propios sentidos. Para resistirse, se debe superar una RM o RP. Cualquier afectado tiene derecho a una nueva Resistencia cada hora. Puede afectar a varios individuos a la vez, siempre que la suma de la presencia de estos (sin incluir la del hechicero) no supere lo que determine el grado del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;180;240;300;;;
Int. R.;6;9;12;15;;;
Base: Presencia máxima 100 / RM o RP 100 / 1 kilómetro de distancia máxima.;;;;;;;
Intermedio: Presencia máxima 160 / RM o RP 160 / 10 kilómetros de distancia máxima.;;;;;;;
Avanzado: Presencia máxima 200 / RM o RP 190 / 50 kilómetros de distancia máxima.;;;;;;;
Arcano: Presencia máxima 240 / RM o RP 220 / 150 kilómetros de distancia máxima.;;;;;;;
Mantenimiento: 10 / 20 / 25 / 30 /Diario;;;;;;;
Libre Acceso Nivel: 1-30;;;;;;;
Modificar la Esencia;;;;;;;
Nivel: 26 /Acción: Activa /Tipo: Anímico;;;;;;;
Efecto: Permite al hechicero modificar libremente la esencia de un individuo o ser. Este conjuro no otorga habilidades especiales por el cambio en si, pero altera temporalmente la base anímica del objetivo. De esta forma, mientras se mantenga, podría incluso modificar la esencia de un elemental de tierra por frío, haciéndole especialmente vulnerable a efectos y ataques basados en calor. En el caso de que la criatura posea poderes que están cerrados al elemento al que se modifica su esencia, perderá temporalmente la capacidad de utilizarlos.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;80;100;140;;;
Int. R.;6;8;10;12;;;
Base: RM 140.;;;;;;;
Intermedio: RM 160.;;;;;;;
Avanzado: RM 180.;;;;;;;
Arcano: RM 200.;;;;;;;
Mantenimiento: 5 / 10 / 10 / 15;;;;;;;
Libre Acceso Nivel: 1-30;;;;;;;
Veneno de Almas;;;;;;;
Nivel: 30;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: El veneno de esencia es una creación sobrenatural que se inocula en el alma del afectado y se extiende por todo su cuerpo. El hechicero podrá crear libremente los efectos del veneno, siguiendo la descripción del Capítulo;;;;;;;
14. También es posible desarrollar antídotos, si se tienen los conocimientos suficientes sobre el veneno original.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;90;120;150;;;
Int. R.;6;9;12;15;;;
Base: Veneno Nivel 40.;;;;;;;
Intermedio: Veneno Nivel 50.;;;;;;;
Avanzado: Veneno Nivel 60.;;;;;;;
Arcano: Veneno Nivel 70.;;;;;;;
Mantenimiento: No;;;;;;;
Analizar el Alma;;;;;;;
Nivel: 32;;/Acción: Activa;/Tipo: Automático;;;;
Efecto: Este hechizo permite al brujo analizar espiritualmente a un individuo o criatura, obteniendo información detallada acerca de sus capacidades naturales y sus poderes. Aunque no le da acceso a saber cuáles son sus conocimientos ni el nivel de las habilidades que dependan de estos, sí puede medir su potencial espiritual y averiguar cómo funcionan sus capacidades innatas. Por ejemplo, si se utiliza sobre un ser sobrenatural, el brujo descubrirá cuáles son sus poderes y cuán elevados son, pero no lo que sabe hacer ni cómo es de bueno luchando. Este conjuro funciona automáticamente sobre la criatura designada si el hechicero la ve o conoce su verdadero nombre, aunque ésta puede resistirse superando una RM.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;90;120;150;;;
Int. R.;7;10;13;15;;;
Base: RM 120.;;;;;;;
Intermedio: RM 140.;;;;;;;
Avanzado: RM 180.;;;;;;;
Arcano: RM 200.;;;;;;;
Mantenimiento: No;;;;;;;
1  6 3;;;;;;;
Libre Acceso Nivel: 1-40;;;;;;;
Adquirir Capacidades Naturales;;;;;;;
Nivel: 36 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Concede a un individuo la capacidad de adquirir habilidades y características de los seres existentes en el reino animal o vegetal. A efectos de juego, concede PD adicionales al personaje para obtener habilidades secundarias, habilidades esenciales o poderes de la Creación de Seres. No obstante, sólo podrán escogerse habilidades secundarias de los campos físicos de Agilidad, Percepción y Fuerza, y los poderes especiales que tengan como requerimiento Gnosis 0. Los PD se invierten según los costes de la categoría del personaje. No puede aumentarse ningún campo de habilidades primarias, ni tampoco adquirir capacidades sobrenaturales. Hay que tener en cuenta que estos cambios afectarán temporalmente a la forma física del personaje. Si, por ejemplo, ha adquirido un Arma Natural de daño incrementado, lo más lógico sería que estuviese dotado de unas enormes garras o cuernos. Los efectos de este conjuro no se superponen, y sólo se puede afectar con él una vez a cada sujeto. Si quieren obtenerse poderes distintos, primero debe dejar de mantenerse el sortilegio y lanzar uno nuevo.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;120;200;280;360;;;
Int. R.;7;10;13;15;;;
Base: +50 PD.;;;;;;;
Intermedio: +10 PD.;;;;;;;
Avanzado: +150 PD.;;;;;;;
Arcano: +200 PD.;;;;;;;
Mantenimiento: 25 / 40 / 60 / 80 /Diario;;;;;;;
Libre Acceso Nivel: 1-40;;;;;;;
Revitalizar;;;;;;;
Nivel: 40;;/Acción: Activa;/Tipo: Automático;;;;
Efecto: Crea una zona dentro de la cual todo ser vivo regenera sus heridas y se revitaliza. Personas y animales recuperarán su vigor, mientras que las plantas florecerán con renovadas fuerzas. El conjuro afecta un radio alrededor del hechicero dentro del cual las criaturas vivientes adquirirán una Regeneración 16 mientras permanezcan en ella.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;180;240;300;;;
Int. R.;7;9;12;15;;;
Base: 50 metros de radio.;;;;;;;
Intermedio: 200 metros de radio.;;;;;;;
Avanzado: 500 metros de radio.;;;;;;;
Arcano: 1 kilómetro de radio.;;;;;;;
Mantenimiento: 10 / 20 / 25 / 30;;;;;;;
Mente de Vida;;;;;;;
Nivel: 42;;/Acción: Activa;/Tipo: Automático;;;;
Efecto: Permite al brujo conectar su esencia con la mente de cualquier ser vivo (lo que incluye animales y plantas) con Gnosis entre 0 y 10 que se encuentre en la zona de acción del conjuro. El mago podrá sentir lo que hay alrededor de los afectados utilizando la percepción de estos individuos, aunque no puede influir en lo más mínimo sobre ellos. Dado que también transmite una parte de su espíritu, puede lanzar conjuros con la mitad de su ACT como si estuviera presente, aunque por ello cualquier conjuro Anímico realizado sobre el cuerpo en el que se encuentra funcionará, de forma adicional, también contra él.;;;;;;;
En el momento en el que pretende introducir su esencia en un individuo, el objetivo puede evitarlo superando una RM. Una vez que está observando desde ese cuerpo, el mago es libre de saltar a cualquier otro blanco que esté dentro del radio de acción del hechizo (siempre y cuando el nuevo objetivo no supere la Resistencia, por supuesto). Una vez que un individuo pasa el control, ya no puede ser afectado por el conjuro por más que el brujo trate de introducirse en él. Si alguien en quien reside la esencia del hechicero sale del área de acción de Mente de Vida, el lanzador perderá su poder sobre él. Habitualmente, una persona afectada no se da cuenta de que está siendo utilizada de este modo, incluso si desde ella se lanzan conjuros.;;;;;;;
Mente de Vida no permite al lanzador detectar cuántos objetivos hay a su alrededor ni su posición exacta, pero el mago puede dirigir sus poderes hacia el lugar al que le interesa enviar su espíritu. Es posible, por ejemplo, decidir que quiere entrar en la mente más cercana que se encuentre a 300 metros de él hacia el norte, y el conjuro buscará de modo automático el ser que más se acerque al punto designado. Mientras una parte de su esencia se encuentra fuera del cuerpo, el brujo no es consciente de lo que ocurre alrededor de su verdadero yo.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;120;180;240;300;;;
Int. R.;7;10;13;15;;;
Base: RM 80 / 500 metros de radio.;;;;;;;
Intermedio: RM 120 / 1 kilómetro de radio.;;;;;;;
Avanzado: RM 140 / 2 kilómetros de radio.;;;;;;;
Arcano: RM 180 / 3 kilómetros de radio.;;;;;;;
Mantenimiento: 10 / 10 / 15 / 15;;;;;;;
Libre Acceso Nivel: 1-50;;;;;;;
Alterar el Crecimiento;;;;;;;
Nivel: 46 /Acción: Activa /Tipo: Anímico;;;;;;;
Efecto: Modifica el ritmo natural de desarrollo de un organismo, acelerando o retrasando su evolución. En juego, permite multiplicar o dividir el ritmo de envejecimiento de un cuerpo vivo por el valor que determina el grado del conjuro. Por ejemplo, si este conjuro se lanza en grado avanzado para acelerar el envejecimiento de alguien, cada día que transcurra será equivalente a cincuenta para el objetivo. Una vez alguien es afectado por este conjuro, no tiene derecho a repetir la RM mientras el lanzador mantenga el sortilegio.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;140;180;240;;;
Int. R.;9;11;13;16;;;
Base: x2 al ritmo de crecimiento / RM 100.;;;;;;;
Intermedio: x10 al ritmo de crecimiento / RM 120.;;;;;;;
Avanzado: x50 al ritmo de crecimiento / RM 140.;;;;;;;
Arcano: x100 al ritmo de crecimiento / RM 160.;;;;;;;
Mantenimiento: 10 / 15 / 15 / 20 /Diario;;;;;;;
Libre Acceso Nivel: 1-50;;;;;;;
Imitación Natural;;;;;;;
Nivel: 50;;/Acción: Activa;;/Tipo: Efecto;;;
