Arcano: El escudo tiene 3.000 puntos de Resistencia / Es capaz de proteger hasta a doce personas sin penalizador.;;;;;
Mantenimiento: 5 / 15 / 20 / 25;;;;;
Tipo de Conjuro: Defensa;;;;;
Equilibrio Interior;;;;;
Nivel: 14 /Acción: Pasiva;;;;;
Efecto: El hechicero o el objetivo designado por éste alcanza un nivel de paz interior que le hace inmune cualquier efecto que pueda desequilibrar su estado de ánimo.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;120;180;240;300;
Int. R.;6;9;12;15;
Base: El personaje se vuelve inmune a los estados psicológicos negativos.;;;;;
Intermedio: Como en grado base, pero el personaje obtiene además un +40 a sus Resistencias contra efectos desequilibrantes.;;;;;
Avanzado: Como en grado intermedio, pero el bono aplicable es de +80.;;;;;
Arcano: El personaje no puede ser afectado por ningún efecto que altere negativamente su conducta.;;;;;
Mantenimiento: 15 / 20 / 25 / 30 /Diario.;;;;;
Tipo de Conjuro: Efecto.;;;;;
Defensor;;;;;
Nivel: 24 /Acción: Activa;;;;;
Efecto: Otorga un bono a la habilidad defensiva de un individuo al utilizar la maniobra de defensa total. Afecta a tantas personas como determine el lanzador, siempre y cuando la suma de sus presencias no supere lo que determine el grado del conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;60;100;140;200;
Int. R.;6;8;10;12;
Base: +20 a la habilidad defensiva / Presencia máxima 60.;;;;;
Intermedio: +20 a la habilidad defensiva / Presencia máxima 100.;;;;;
Avanzado: +30 a la habilidad defensiva / Presencia máxima 150.;;;;;
Arcano: +40 a la habilidad defensiva / Presencia máxima 250.;;;;;
Mantenimiento: 10 / 10 / 15 / 20;;;;;
Tipo de Conjuro: Efecto.;;;;;
Detectar Armonía;;;;;
Nivel: 34 /Acción: Activa;;;;;
Efecto: El hechicero percibe las personas en el interior del radio del conjuro que tiene sentimientos pacíficos o violentos si estos no superan la RM determinada por el grado del sortilegio.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;80;100;120;140;
Int. R.;8;10;12;14;
Base: 10 metros de radio / 100 RM.;;;;;
Intermedio: 25 metros de radio / 120 RM.;;;;;
Avanzado: 50 metros de radio / 140 RM.;;;;;
Arcano: 100 metros de radio / 160 RM.;;;;;
Mantenimiento: 10 / 10 / 15 / 15;;;;;
Tipo de Conjuro: Detección;;;;;
Remanso de Paz;;;;;
Nivel: 44 /Acción: Activo;;;;;
Efecto: Este hechizo genera una zona en cuyo interior se pierde todo instinto agresivo. Cualquiera que penetre dentro debe de superar automáticamente un control de RM contra la dificultad determinada por el grado del conjuro o perderá toda actitud violenta. Una persona afectada por este conjuro no tiene derecho a repetir el control, salvo que sienta algo que pueda devolverle su actitud agresiva. Alguien que supere el control no vuelve a verse afectado por los efectos de Remanso de Paz mientras no salga de su zona de influencia. El área permanece estática en el lugar en el que fue lanzada.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;160;220;280;300;
Int. R.;8;10;12;14;
Base: 10 metros de radio / 100 RM.;;;;;
Intermedio: 25 metros de radio / 120 RM.;;;;;
Avanzado: 50 metros de radio / 140 RM.;;;;;
Arcano: 100 metros de radio / 160 RM.;;;;;
Mantenimiento: 20 / 25 / 30 / 30 /Diario;;;;;
Tipo de Conjuro: Automático.;;;;;
Signo de Paz;;;;;
Nivel: 54 /Acción: Pasiva;;;;;
Efecto: El hechicero cancela una acción de ataque que sea dirigida contra él. La condición para ser afectado es realizar un ataque que tenga como blanco al lanzador (incluso si hay otros individuos que también son afectados por el ataque). Para evitar sus efectos, es necesario superar una RM contra la dificultad indicada por el grado del conjuro. Un mismo ataque sólo puede ser afectado una vez por un conjuro de Signo de Paz.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;100;180;260;340;
Int. R.;8;10;12;14;
Base: RM 120.;;;;;
Intermedio: RM 160.;;;;;
Avanzado: RM 200.;;;;;
Arcano: RM 240.;;;;;
Mantenimiento: No.;;;;;
Tipo de Conjuro: Automático.;;;;;
Defensa Absoluta;;;;;
Nivel: 64;Acción: Activa;;;;
Efecto: Mientras el hechicero no realice ninguna acción ofensiva durante un asalto puede aplicar un bono a su Proyección Mágica defensiva.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;50;80;110;140;
Int. R.;6;9;12;15;
Base: +20 a la Proyección Mágica defensiva.;;;;;
Intermedio: +30 a la Proyección Mágica defensiva.;;;;;
Avanzado: +40 a la Proyección Mágica defensiva.;;;;;
Arcano: +50 a la Proyección Mágica defensiva.;;;;;
Mantenimiento: 10 / 10 / 15 / 15;;;;;
Tipo de Conjuro: Efecto.;;;;;
Alas de Salvación;;;;;
Nivel: 74 /Acción: Pasiva;;;;;
Efecto: Crea una barrera protectora que protege contra cualquier tipo de ataque. El conjuro permite cubrir todos los individuos que estén dentro del radio de acción del sortilegio sin sufrir por ello daño adicional o aplicar un penalizador a la habilidad defensiva del lanzador.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;150;250;350;450;
Int. R.;9;11;13;15;
Base: El escudo tiene 500 puntos de Resistencia / 5 metros de radio.;;;;;
Intermedio: El escudo tiene 1.200 puntos de Resistencia / 15 metros de radio.;;;;;
Avanzado: El escudo tiene 2.500 puntos de Resistencia / 25 metros de radio.;;;;;
Arcano: El escudo tiene 5.000 puntos de Resistencia / 50 metros de radio.;;;;;
Mantenimiento: 15 / 25 / 35 / 45;;;;;
Tipo de Conjuro: Defensa;;;;;
Paz Absoluta;;;;;
Nivel: 84 /Acción: Activa;;;;;
Efecto: El objetivo de este conjuro queda imbuido por una energía de la paz más pura, que le impedirá volver a entablar actos violentos de ningún tipo. Alguien que falle la RM determinada por el grado del sortilegio deja de poder realizar acciones ofensivas contra nadie de un modo consciente. Dado que su propia esencia violenta desaparece por completo, este conjuro no tiene mantenimiento.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;120;180;240;300;
Int. R.;9;11;13;15;
Base: RM 120.;;;;;
Intermedio: RM 140.;;;;;
Avanzado: RM 160.;;;;;
Arcano: RM 180.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Anímico.;;;;;
Pax In Terrax;;;;;
Nivel: 94;Acción: Activa;;;;
Efecto: Al lanzar este conjuro se crea una zona absoluta de no violencia, donde no puede haber conflictos o guerras de ningún tipo. Todo individuo que entre en ella debe de superar automáticamente una RM contra dejará de concebir los conceptos de violencia o enfrentamiento, y siendo incapaz de realizar acciones violentas. Una persona que falle la resistencia no tiene derecho a repetirla mientras siga dentro del área de acción del conjuro, mientras que aquellos que la superen deberán volver a realizar el control cada vez que traten de realizar una acción violenta en el interior de la zona.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;350;600;1.000;1.600;
Int. R.;8;10;12;14;
Base: 1 kilómetro de radio / 120 RM.;;;;;
Intermedio: 5 kilómetros de radio / 140 RM.;;;;;
Avanzado: 15 kilómetros de radio / 160 RM.;;;;;
Arcano: 50 kilómetros de radio / 180 RM.;;;;;
Mantenimiento: 35 / 60 / 100 / 160 /Diario;;;;;
Tipo de Conjuro: Automático.;;;;;
Spellbook:PECADO;;;;;
Esta sub-vía es la más oscura y retorcida de todas, ya que recoge todos los poderes relacionados con las emociones negativas, el pecado y, mayoritariamente, el puro mal. Es la magia usada por la gran mayoría de criaturas infernales, así como la de los adoradores de las deidades malignas de cada cultura.;;;;;
Vínculos Cerrados: Luz, Esencia, Ilusión, Tierra, Agua.;;;;;
Sentir Pecado;;;;;
Nivel: 4 /Acción: Activa;;;;;
Efecto: Mediante este conjuro el hechicero podrá ver los pecados que ha cometido alguien. No obtendrá información especifica de ellos (sabrá el tipo de pecado aunque no sepa exactamente que hizo), pero sentirá mas o menos su gravedad y en que momento aproximado fueron cometidos. Por ejemplo, podría saber que el pecado cometido por una persona es la mentira, aunque no saber en que mintió o porqué. El lanzador puede sentir un pecado por cada 10 puntos por los que el blanco del conjuro falle un control de RM contra la dificultad prefijada por el grado del conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;40;60;90;120;
Int. R.;6;8;10;12;
Base: 120 RM.;;;;;
Intermedio: 140 RM.;;;;;
Avanzado: 160 RM.;;;;;
Arcano: 180 RM.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Detección;;;;;
Imbuir Pecado;;;;;
Nivel: 14;Acción: Activa;;;;
Efecto: El objetivo del hechizo es incitado a cometer su pecado capital más afín. Alguien con una enorme gula sentirá la necesidad de comer insaciablemente, mientras que un individuo lujurioso se lanzará a los brazos de cualquier persona cercana que considere atractiva. Aquel que falle la RM del conjuro se verá afectado por él y sólo tendrá derecho a repetir el control cada vez que encuentre algo que le haga volver a tener la necesidad de pecar.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;50;70;100;140;
Int. R.;6;8;10;12;
Base: 120 RM.;;;;;
Intermedio: 140 RM.;;;;;
Avanzado: 160 RM.;;;;;
Arcano: 180 RM.;;;;;
Mantenimiento: 5 / 10 / 10 / 15 /Diario;;;;;
Tipo de Conjuro: Anímico;;;;;
Gula;;;;;
Nivel: 24;Acción: Activa;;;;
Efecto: El hechicero recupera automáticamente una parte de todos los puntos de Zeon (redondeado hacia arriba en grupos de 5) y de Ki que se gasten en un radio a su alrededor. Por ejemplo, si el lanzador tiene activo Gula en su grado base y un hechicero lanza un conjuro dentro de su radio de acción con un coste zeónico de 100 puntos, recuperaría automáticamente 10 puntos de Zeon. Gula no tiene efectos sobre conjuros innatos o poderes mágicos que no consuman propiamente Zeon, ni tampoco aquellos conjuros o Técnicas de Ki que utilice el lanzador.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;60;100;140;180;
Int. R.;7;9;11;13;
Base: Absorbe un 10% / 10 metros de radio.;;;;;
Intermedio: Absorbe un 20% / 20 metros de radio.;;;;;
Avanzado: Absorbe un 30% / 40 metros de radio.;;;;;
Arcano: Absorbe un 50% / 60 metros de radio.;;;;;
Mantenimiento: 5 / 5 / 10 / 10;;;;;
Tipo de Conjuro: Efecto;;;;;
Lujuria;;;;;
Nivel: 34 /Acción: Activa;;;;;
Efecto: El blanco del conjuro se convertirá en un iman para cualquiera que se sienta atraído por el sexo del blanco. Cualquiera que lo vea y no supere la RM determinada por el grado del sortilegio se sentirá inmensamente atraído por el afectado, mientras que quien falle el control por más de 40 puntos sentirá una atracción obsesiva y enfermiza, perdiendo incluso la razón y haciendo cualquier cosa por poseer al objeto de su lujuria. Cualquier individuo afectado puede repetir el control cada hora. El blanco del conjuro puede resistirse si lo desea a ser imbuido por Lujuria superando la RM del sortilegio.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;60;100;120;150;
Int. R.;7;9;11;13;
Base: 140 RM.;;;;;
Intermedio: 160 RM.;;;;;
Avanzado: 180 RM.;;;;;
Arcano: 200 RM.;;;;;
Mantenimiento: 5 / 5 / 10 / 10;;;;;
Tipo de Conjuro: Anímico;;;;;
Avaricia;;;;;
Nivel: 44;Acción: Activa;;;;
Efecto: Arrebata automáticamente algo que esté en posesión del blanco del conjuro, haciéndolo aparecer ante el hechicero. No es ni siquiera necesario que dicho objeto pueda “moverse” hacia el lanzador; se puede afectar desde algo que esté sostenido en las manos del objetivo hasta las ropas o armaduras que esté llevando. El objeto elegido no puede tener una presencia máxima superior a lo que determine el grado del conjuro. Alguien que sea consciente de que puede ser blanco de este conjuro puede tratar de resistirse a sus efectos superando una RM.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;50;80;120;260;
Int. R.;8;10;12;14;
Base: 120 RM / 50 de presencia.;;;;;
Intermedio: 140 RM / 80 de presencia.;;;;;
Avanzado: 160 RM / 100 de presencia.;;;;;
Arcano: 180 RM / 120 de presencia.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Automático.;;;;;
Pereza;;;;;
Nivel: 54;Acción: Activa;;;;
Efecto: El objetivo se ve sumido en un profundo estado de pereza. En consecuencia, mientras dure el efecto del sortilegio sólo podrá realizar acciones pasivas. Para resistir los efectos de este conjuro es necesario superar un control de RM contra la dificultad determinada por el grado del conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;60;80;100;120;
Int. R.;7;9;11;13;
Base: 100 RM.;;;;;
Intermedio: 120 RM.;;;;;
Avanzado: 140 RM.;;;;;
Arcano: 160 RM.;;;;;
Mantenimiento: 5 / 5 / 10 / 10;;;;;
Tipo de Conjuro: Efecto;;;;;
Soberbia;;;;;
Nivel: 64 /Acción: Activa;;;;;
Efecto: Quien sufra este efecto obtiene una confianza infinita despreciando las habilidades de todo el que le rodea. Cualquier persona incrementa automáticamente sus habilidades, obteniendo bonos especiales determinados por el grado del conjuro. No obstante, sus capacidades especiales quedarán muy limitadas, viéndose incapaz de usar técnicas de Ki o Magnus, poderes psíquicos de Nivel 2 o 3, o conjuros de nivel superior a 40. Para resistirse a sus efectos, es necesario superar una RM contra la dificultad determinado por el grado del conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;80;100;120;150;
Int. R.;7;9;11;13;
Base: 120 RM / +10 a Toda Acción / +50 a Estilo.;;;;;
Intermedio: 140 RM / +20 a Toda Acción / +100 a Estilo.;;;;;
Avanzado: 160 RM / +20 a Toda Acción / +150 a Estilo / +100;;;;;
Resistir el Dolor.;;;;;
Arcano: 180 RM / +30 a Toda Acción / +200 a Estilo / +150 Resistir;;;;;
el Dolor.;;;;;
Mantenimiento: 5 / 5 / 10 / 10;;;;;
Tipo de Conjuro: Anímico;;;;;
Ira;;;;;
Nivel: 74 /Acción: Activa;;;;;
Efecto: El objetivo del hechizo entra en un estado de ira berseker que;;;;;
no puede controlar, atacando de inmediato a todo aquel que sea objeto;;;;;
de su furia. El hechicero podrá, en el momento del;;;;;
lanzamiento, enfocar sobre quien irá dirigida;;;;;
toda esa rabia. Para resistir los efectos;;;;;
de este;conjuro;es necesario;superar;;
un control de RM contra la dificultad;;;;;
determinada por el grado del conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;100;140;180;220;
Int. R.;8;10;12;14;
Base: 120 RM.;;;;;
Intermedio: 140 RM.;;;;;
Avanzado: 160 RM.;;;;;
Arcano: 180 RM.;;;;;
Mantenimiento: 5 / 5 / 10 / 10;;;;;
Tipo de Conjuro: Anímico;;;;;
Envidia;;;;;
Nivel: 84;Acción: Activa;;;;
Efecto: Si el objetivo falla la RM determinada por el grado del conjuro, sufrirá todo lo que el hechicero sufra, tanto positivo como negativo. Por ejemplo, si dañan al lanzador el personaje afectado también sufrirá el mismo daño, o si el brujo recibe cualquier efecto místico, de la naturaleza que sea, tambien será traspasado.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;100;150;200;250;
Int. R.;9;11;13;15;
Base: 120 RM.;;;;;
Intermedio: 140 RM.;;;;;
Avanzado: 160 RM.;;;;;
Arcano: 180 RM.;;;;;
Mantenimiento: 5 / 5 / 10 / 10;;;;;
Tipo de Conjuro: Anímico;;;;;
La Semilla del Mal;;;;;
Nivel: 94;Acción: Activa;;;;
Efecto:  Un  individuo  afectado  por  este  sortilegio  se  torna;;;;;
intrínsecamente malvado, perdiendo cualquier concepto;;;;;
de moralidad. El personaje adquirirá una maldad extrema;;;;;
automáticamente. Una persona realmente pura, sin concepto alguno;;;;;
de la maldad, es inmune a este conjuro. Para resistir a sus efectos es;;;;;
necesario superar un control de RM contra la dificultad determinada;;;;;
por el grado del conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;120;180;260;320;
Int. R.;10;12;14;16;
Base: 120 RM.;;;;;
Intermedio: 140 RM.;;;;;
Avanzado: 160 RM.;;;;;
Arcano: 180 RM.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Anímico;;;;;
Spellbook:CONOCIMIENTO;;;;;
Conocimiento es una sub-vía primaria que domina el propio concepto del saber. Los hechiceros que la usan tienen control sobre todo lo que se puede llegar a aprender.;;;;;
Vínculos Cerrados: Destrucción, Tierra, Fuego, Ilusión.;;;;;
Categorizar;;;;;
Nivel: 4 /Acción: Activa;;;;;
Efecto: El lanzador del conjuro obtiene conocimiento sobre la naturaleza de una creación, como usarlo sobre un plato de cocina tratando de averiguar su receta, o un artilugio para ver como esta hecho y de que esta creado. No otorga al lanzador conocimientos de como realizar tal cosa pero al menos le guía en que materia ha de buscar o que elementos ha de utilizar. Si el objeto o creación es especialmente complejo o posee una presencia muy elevada será inmune a este hechizo.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;30;60;90;120;
Int. R.;5;7;9;11;
Base: El lanzador sabrá en que campo de estudio se ampara: la cocina, mecánica, herrería... sin adquirir más datos.;;;;;
Intermedio: Obtiene información de los materiales de los que está compuesto, así como una idea aproximada del porcentaje de cada uno en el conjunto final.;;;;;
Avanzado: Obtiene una vaga idea de como funciona, aunque no para que sirve.;;;;;
Arcano: El lanzador obtiene una vaga idea de como se creó el objeto, aunque no lo suficiente como para recrearlo.;;;;;
Mantenimiento: No.;;;;;
Tipo de Conjuro: Efecto.;;;;;
Conocimiento;;;;;
Nivel: 14 /Acción: Activa;;;;;
Efecto: Otorga al lanzador un conocimiento innato en una materia. El hechicero obtiene un valor en la habilidad de conocimiento que desee, sustituyendo la que tuviese de por si. Un personaje puede tener varias veces lanzado este hechizo, pero cada vez ha de escoger un conocimiento diferente.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;40;80;120;160;
Int. R.;6;9;11;13;
Base: 40 en una habilidad.;;;;;
Intermedio: 60 en una habilidad.;;;;;
Avanzado: 80 en una habilidad.;;;;;
Arcano: 100 en una habilidad.;;;;;
Mantenimiento: 5 / 10 / 15 / 20;;;;;
Tipo de Conjuro: Efecto;;;;;
Saber Debilidad;;;;;
Nivel: 24;Acción: Activa;;;;
Efecto: Permite al hechicero ver las imperfecciones y debilidades de algo o alguien. Si se lanza sobre un ser, averiguará sus defectos y debilidades, mientras que si es sobre un objeto, sabrá si es especialmente débil ante algo y cual es su punto de fisura. La única condición para ser afectado por este conjuro es encontrarse en presencia del lanzador, aunque el objetivo puede resistirse a sus efectos superando una RM.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;60;100;140;180;
Int. R.;7;9;11;13;
Base: 120 RM.;;;;;
Intermedio: 140 RM.;;;;;
Avanzado: 160 RM.;;;;;
Arcano: 180 RM.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Detección;;;;;
Ilustrado por;;;;;
Saber la Verdad;;;;;
Nivel: 34 /Acción: Activa;;;;;
Efecto: El hechicero sabrá cuando alguien esta mintiendo ante él. Si alguien lo hace frente al lanzador, deberá superar una RM contra la dificultad determinada por el grado del conjuro. En caso de fallarla, el hechicero sabrá que ha mentido en algo, aunque no específicamente en que.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;80;120;160;200;
Int. R.;7;9;11;13;
Base: RM 80.;;;;;
Intermedio: RM 100.;;;;;
Avanzado: RM 120.;;;;;
Arcano: RM 140.;;;;;
Mantenimiento: 10 / 15 / 20 / 20 /Diario;;;;;
Tipo de Conjuro: Detección.;;;;;
Conocimiento Mágico;;;;;
Nivel: 44;Acción: Activa;;;;
Efecto: El lanzador obtiene el conocimiento de lanzar un conjuro de una vía que no conoce, siempre y cuando dicho sortilegio no sea de un nivel superior a lo que indique el grado del conjuro. Una vez ejecutado Conocimiento Mágico, el brujo tiene un periodo máximo de 5 asaltos para usar el nuevo sortilegio, o perderá los beneficios de este sortilegio. Este conjuro no permite usar un sortilegio de una vía que resulte opuesta a aquella de la que depende esta sub-vía.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;100;150;200;250;
Int. R.;8;10;12;14;
Base: Un conjuro de hasta nivel 20.;;;;;
Intermedio: Un conjuro de hasta nivel 30.;;;;;
Avanzado: Un conjuro de hasta nivel 40.;;;;;
Arcano: Un conjuro de hasta nivel 50.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Efecto;;;;;
Conocimiento de Combate;;;;;
Nivel: 54;Acción: Activa;;;;
Efecto: El hechicero percibe y entiende las habilidades de un adversario, así como su metodología de combate y como anticiparse a sus movimientos. Por tanto, si el objetivo no supera la RM del conjuro, el lanzador obtiene un bono a todas las habilidades enfrentadas a dicho enemigo. La condición para verse afectado por este sortilegio es simplemente estar en presencia del hechicero.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;80;120;160;200;
Int. R.;7;9;11;13;
Base: 140 RM / +20 a toda acción enfrentada.;;;;;
Intermedio: 160 RM/ +30 a toda acción enfrentada.;;;;;
Avanzado: 180 RM/ +30 a toda acción enfrentada.;;;;;
Arcano: 200 RM/ +40 a toda acción enfrentada.;;;;;
Mantenimiento: 5 / 10 / 20 / 20;;;;;
Tipo de Conjuro: Automático;;;;;
Aprendizaje;;;;;
Nivel: 64 /Acción: Activa;;;;;
Efecto: El blanco del hechizo mejora su capacidad de aprender a niveles imposibles, disminuyendo el tiempo de estudio o practica para dominar el conocimiento que desea alcanzar. Por ejemplo, podría lanzarse para aprender un sortilegio y este disminuía un grado su nivel de dificultad.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;100;150;200;250;
Int. R.;8;10;12;14;
Base: Disminuye en uno la dificultad del grado de aprendizaje.;;;;;
Intermedio: Disminuye en dos la dificultad del grado de aprendizaje.;;;;;
Avanzado: Disminuye en tres la dificultad del grado de aprendizaje.;;;;;
Arcano: Disminuye en cuatro la dificultad del grado de aprendizaje.;;;;;
Mantenimiento: 10 / 20 / 30 / 40 /Diario;;;;;
Tipo de Conjuro: Automático.;;;;;
Consejero;;;;;
Nivel: 74 /Acción: Activa;;;;;
Efecto: Como su nombre indica, este hechizo aconseja sabiamente al lanzador respecto a una cuestión o duda. El conjuro no adivinará ni tendrá conocimientos mayores a los que posea el lanzador, pero usando sus conocimientos como base aconsejará lo mejor posible al lanzador.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;60;100;140;200;
Int. R.;6;9;11;13;
Base: El lanzador obtiene un consejo aproximado sobre cual es la mejor de las decisiones que ha de tomar. El índice de acierto es elevado, pero dista de ser una predicción perfecta.;;;;;
Intermedio: El consejero mostrará el espectro de posibilidades y las posibles consecuencias de sus acontecimientos así como la más apropiada para realizar.
Avanzado: El lanzador obtiene un consejo muy aproximado sobre las decisiones que ha de tomar o hacer. El índice de acierto es muy elevado.;;;;;
Arcano: El lanzador obtiene un consejo detallado con todas las posibilidades y posibles consecuencias de sus acciones, así como un porcentaje aproximado de las posibilidades de éxito que tiene cada una de ellas.;;;;;
Mantenimiento: 5 / 10 / 15 / 20;;;;;
Tipo de Conjuro: Efecto;;;;;
Otorgar Conocimiento;;;;;
Nivel: 84 /Acción: Activa;;;;;
Efecto: Permite traspasar el conocimiento de un individuo a otro. Por ejemplo, podría hacer que alguien perdiese sus conocimientos sobre arqueología o rituales ocultistas para otorgárselos a otro individuo mientras dure el sortilegio. En reglas de juego, Otorgar Conocimiento permite transmitir una habilidad intelectual cuyo valor no supere lo indicado por el grado del conjuro. Nótese que el lanzador puede elegir si traspasar toda la información pertinente, o sólo de un tema en concreto. Esta habilidad también permite enviar información referente al conocimiento de conjuros, en una cantidad máxima equivalente al valor determinado por el sortilegio. En tal caso, si por ejemplo el lanzador traspasa 40 niveles de magia de Luz un individuo que tiene nivel de vía 70, el afectado perdería la capacidad de lanzar conjuros de nivel 2 a 40, pero podría seguir lanzándolos de nivel 42 a 70. Es importante recordar que este hechizo no otorga el Don, por lo que si se transfiere conjuros a alguien sin dicha ventaja, simplemente no podrá usarlos. Resistirse a los efectos de este sortilegio requiere superar una RM determinada por el grado del conjuro. Alguien afectado sólo puede repetir el control una vez al día.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;100;150;200;250;
Int. R.;8;10;12;14;
Base: RM 120 / Habilidad intelectual de hasta 50 o Nivel de magia 20.;;;;;
Intermedio: RM 140 / Habilidad intelectual de hasta 100 o Nivel de magia 40.;;;;;
Avanzado: RM 160 / Habilidad intelectual de hasta 150 o Nivel de magia 60.;;;;;
Arcano: RM 180 / Habilidad intelectual de hasta 200 o Nivel de magia 80.;;;;;
Mantenimiento: 5 / 10 / 15 / 20 /Diario;;;;;
Tipo de Conjuro: Anímico;;;;;
Vida;;;;;
Nivel: 94 /Acción: Activa;;;;;
Efecto: Este conjuro otorga temporalmente experiencias vitales al personaje, permitiéndole incrementar unos instantes sus habilidades y conocimientos. A efectos de juego, otorga niveles adicionales al lanzador, dándole momentáneamente la capacidad de usar los PD obtenidos para mejorar con absoluta normalidad. Los efectos de este conjuro no se superponen, y el hechicero sólo puede beneficiarse de un conjuro de Vida a la vez.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;400;600;800;1.000;
Int. R.;10;12;14;16;
Base: +1 Nivel.;;;;;
Intermedio: +2 Niveles.;;;;;
Avanzado: +3 Niveles.;;;;;
Arcano: +4 Niveles.;;;;;
Mantenimiento: 40 / 60 / 80 / 100;;;;;
Tipo de Conjuro: Efecto;;;;;
Spellbook:SANGRE;;;;;
Esta sub-vía controla el principio que da la vida a los seres orgánicos, el de la propia sangre.;;;;;
Vínculos Cerrados: Luz, Ilusión, Fuego, Aire, Tierra.;;;;;
Limitación: Como es lógico, los seres sin corriente sanguínea, como elementales, ánimas o golems inorgánicos, son inmunes a los conjuros de esta sub-vía.;;;;;
Ralentizar Pulso;;;;;
Nivel: 4 /Acción: Activa;;;;;
Efecto: Afecta al torrente sanguíneo de sus objetivos, ralentizándolo en el caso de que sea anormalmente rápido (como es el caso de emociones extremas, como la ira o el temor). El afectado se siente relajado, siendo eliminada cualquier emoción extrema en el que esté sumido, sea de origen natural o no. La sensación de tranquilidad será tan grande, que durante el siguiente minuto el blanco del conjuro sufre un -10 a toda acción de carácter físico. Para tratar de resistirse a sus efectos es necesario superar una RM contra la dificultad determinada por el grado del conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;30;60;100;150;
Int. R.;5;8;10;13;
Base: RM 80.;;;;;
Intermedio: RM 100.;;;;;
Avanzado: RM 120.;;;;;
Arcano: RM 160.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Anímico;;;;;
Coagular;;;;;
Nivel: 14;Acción: Activa;;;;
Efecto: Restaña las heridas mágicamente, impidiendo la pérdida de sangre y cerrando las heridas. Sólo es posible afectar a alguien una vez al día con este conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;40;80;120;160;
Int. R.;6;8;10;13;
Base: Elimina automáticamente cualquier desangramiento;;;;;
Intermedio: Recupera un 20% de los puntos de vida perdidos por heridas producidas por cortes o hemorragias.;;;;;
Avanzado: Recupera un 40% de los puntos de vida perdidos por heridas producidas por cortes o hemorragias.;;;;;
Arcano: Recupera un 60% de los puntos de vida perdidos por heridas producidas por cortes o hemorragias.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Efecto;;;;;
Sangre Fría;;;;;
Nivel: 24 /Acción: Activa;;;;;
Efecto: Cambia la temperatura corporal de los objetivos del conjuro, permitiéndole regularla de forma acorde a las condiciones externas. Así, no se verán afectados por la meteorología adversa, pudiendo sobrevivir en yermos gélidos o desiertos ardientes. Puede afectar a tantos blancos como se desee, siempre y cuando la suma de sus presencias no supere lo que determine el grado del conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;50;90;120;150;
Int. R.;6;9;12;15;
Base: Presencia máxima 60.;;;;;
Intermedio: Presencia máxima 100.;;;;;
Avanzado: Presencia máxima 180.;;;;;
Arcano: Presencia máxima 300.;;;;;
